r_l	V(vin)	V(vo)	I(RL1)	I(VIN)
3.749730022455710e+04	9.500000e+00	5.015628e+00	1.337597e-04	-2.211759e-03
3.767037989839967e+04	9.500000e+00	5.015628e+00	1.331451e-04	-2.211144e-03
3.784425847171816e+04	9.500000e+00	5.015628e+00	1.325334e-04	-2.210532e-03
3.801893963206500e+04	9.500000e+00	5.015628e+00	1.319245e-04	-2.209923e-03
3.819442708401357e+04	9.500000e+00	5.015628e+00	1.313183e-04	-2.209317e-03
3.837072454923685e+04	9.500000e+00	5.015628e+00	1.307150e-04	-2.208714e-03
3.854783576658618e+04	9.500000e+00	5.015628e+00	1.301144e-04	-2.208113e-03
3.872576449217078e+04	9.500000e+00	5.015628e+00	1.295166e-04	-2.207516e-03
3.890451449943715e+04	9.500000e+00	5.015628e+00	1.289215e-04	-2.206921e-03
3.908408957924935e+04	9.500000e+00	5.015628e+00	1.283292e-04	-2.206328e-03
3.926449353996917e+04	9.500000e+00	5.015628e+00	1.277395e-04	-2.205739e-03
3.944573020753707e+04	9.500000e+00	5.015628e+00	1.271526e-04	-2.205152e-03
3.962780342555322e+04	9.500000e+00	5.015628e+00	1.265684e-04	-2.204567e-03
3.981071705535904e+04	9.500000e+00	5.015628e+00	1.259869e-04	-2.203986e-03
3.999447497611911e+04	9.500000e+00	5.015628e+00	1.254080e-04	-2.203407e-03
4.017908108490340e+04	9.500000e+00	5.015628e+00	1.248318e-04	-2.202831e-03
4.036453929676995e+04	9.500000e+00	5.015628e+00	1.242583e-04	-2.202258e-03
4.055085354484789e+04	9.500000e+00	5.015628e+00	1.236874e-04	-2.201687e-03
4.073802778042082e+04	9.500000e+00	5.015629e+00	1.231191e-04	-2.201118e-03
4.092606597301069e+04	9.500000e+00	5.015629e+00	1.225534e-04	-2.200552e-03
4.111497211046186e+04	9.500000e+00	5.015629e+00	1.219903e-04	-2.199990e-03
4.130475019902582e+04	9.500000e+00	5.015629e+00	1.214298e-04	-2.199429e-03
4.149540426344603e+04	9.500000e+00	5.015629e+00	1.208719e-04	-2.198871e-03
4.168693834704332e+04	9.500000e+00	5.015629e+00	1.203166e-04	-2.198316e-03
4.187935651180167e+04	9.500000e+00	5.015629e+00	1.197637e-04	-2.197763e-03
4.207266283845429e+04	9.500000e+00	5.015629e+00	1.192135e-04	-2.197213e-03
4.226686142657022e+04	9.500000e+00	5.015629e+00	1.186658e-04	-2.196665e-03
4.246195639464127e+04	9.500000e+00	5.015629e+00	1.181205e-04	-2.196120e-03
4.265795188016929e+04	9.500000e+00	5.015629e+00	1.175778e-04	-2.195577e-03
4.285485203975403e+04	9.500000e+00	5.015629e+00	1.170376e-04	-2.195037e-03
4.305266104918119e+04	9.500000e+00	5.015629e+00	1.164999e-04	-2.194499e-03
4.325138310351104e+04	9.500000e+00	5.015629e+00	1.159646e-04	-2.193964e-03
4.345102241716738e+04	9.500000e+00	5.015629e+00	1.154318e-04	-2.193431e-03
4.365158322402686e+04	9.500000e+00	5.015629e+00	1.149014e-04	-2.192901e-03
4.385306977750889e+04	9.500000e+00	5.015629e+00	1.143735e-04	-2.192373e-03
4.405548635066571e+04	9.500000e+00	5.015629e+00	1.138480e-04	-2.191847e-03
4.425883723627308e+04	9.500000e+00	5.015629e+00	1.133249e-04	-2.191324e-03
4.446312674692135e+04	9.500000e+00	5.015629e+00	1.128042e-04	-2.190804e-03
4.466835921510684e+04	9.500000e+00	5.015629e+00	1.122860e-04	-2.190285e-03
4.487453899332379e+04	9.500000e+00	5.015629e+00	1.117700e-04	-2.189769e-03
4.508167045415664e+04	9.500000e+00	5.015629e+00	1.112565e-04	-2.189256e-03
4.528975799037275e+04	9.500000e+00	5.015629e+00	1.107453e-04	-2.188745e-03
4.549880601501559e+04	9.500000e+00	5.015629e+00	1.102365e-04	-2.188236e-03
4.570881896149828e+04	9.500000e+00	5.015629e+00	1.097300e-04	-2.187729e-03
4.591980128369769e+04	9.500000e+00	5.015629e+00	1.092259e-04	-2.187225e-03
4.613175745604883e+04	9.500000e+00	5.015629e+00	1.087240e-04	-2.186724e-03
4.634469197363974e+04	9.500000e+00	5.015629e+00	1.082245e-04	-2.186224e-03
4.655860935230689e+04	9.500000e+00	5.015629e+00	1.077272e-04	-2.185727e-03
4.677351412873087e+04	9.500000e+00	5.015630e+00	1.072323e-04	-2.185232e-03
4.698941086053264e+04	9.500000e+00	5.015630e+00	1.067396e-04	-2.184739e-03
4.720630412637021e+04	9.500000e+00	5.015630e+00	1.062492e-04	-2.184249e-03
4.742419852603567e+04	9.500000e+00	5.015630e+00	1.057610e-04	-2.183761e-03
4.764309868055284e+04	9.500000e+00	5.015630e+00	1.052751e-04	-2.183275e-03
4.786300923227516e+04	9.500000e+00	5.015630e+00	1.047914e-04	-2.182791e-03
4.808393484498424e+04	9.500000e+00	5.015630e+00	1.043099e-04	-2.182310e-03
4.830588020398869e+04	9.500000e+00	5.015630e+00	1.038306e-04	-2.181830e-03
4.852885001622359e+04	9.500000e+00	5.015630e+00	1.033536e-04	-2.181353e-03
4.875284901035018e+04	9.500000e+00	5.015630e+00	1.028787e-04	-2.180878e-03
4.897788193685622e+04	9.500000e+00	5.015630e+00	1.024060e-04	-2.180406e-03
4.920395356815675e+04	9.500000e+00	5.015630e+00	1.019355e-04	-2.179935e-03
4.943106869869526e+04	9.500000e+00	5.015630e+00	1.014672e-04	-2.179467e-03
4.965923214504538e+04	9.500000e+00	5.015630e+00	1.010010e-04	-2.179001e-03
4.988844874601305e+04	9.500000e+00	5.015630e+00	1.005369e-04	-2.178536e-03
5.011872336273912e+04	9.500000e+00	5.015630e+00	1.000750e-04	-2.178075e-03
5.035006087880243e+04	9.500000e+00	5.015630e+00	9.961517e-05	-2.177615e-03
5.058246620032340e+04	9.500000e+00	5.015630e+00	9.915749e-05	-2.177157e-03
5.081594425606811e+04	9.500000e+00	5.015630e+00	9.870189e-05	-2.176702e-03
5.105049999755275e+04	9.500000e+00	5.015630e+00	9.824841e-05	-2.176248e-03
5.128613839914867e+04	9.500000e+00	5.015630e+00	9.779699e-05	-2.175797e-03
5.152286445818788e+04	9.500000e+00	5.015630e+00	9.734766e-05	-2.175347e-03
5.176068319506906e+04	9.500000e+00	5.015630e+00	9.690039e-05	-2.174900e-03
5.199959965336396e+04	9.500000e+00	5.015630e+00	9.645517e-05	-2.174455e-03
5.223961889992440e+04	9.500000e+00	5.015630e+00	9.601200e-05	-2.174012e-03
5.248074602498974e+04	9.500000e+00	5.015630e+00	9.557087e-05	-2.173570e-03
5.272298614229481e+04	9.500000e+00	5.015630e+00	9.513176e-05	-2.173132e-03
5.296634438917838e+04	9.500000e+00	5.015630e+00	9.469467e-05	-2.172694e-03
5.321082592669209e+04	9.500000e+00	5.015630e+00	9.425959e-05	-2.172259e-03
5.345643593970989e+04	9.500000e+00	5.015630e+00	9.382650e-05	-2.171826e-03
5.370317963703806e+04	9.500000e+00	5.015630e+00	9.339541e-05	-2.171395e-03
5.395106225152561e+04	9.500000e+00	5.015630e+00	9.296629e-05	-2.170966e-03
5.420008904017530e+04	9.500000e+00	5.015630e+00	9.253916e-05	-2.170539e-03
5.445026528425510e+04	9.500000e+00	5.015630e+00	9.211398e-05	-2.170114e-03
5.470159628941020e+04	9.500000e+00	5.015631e+00	9.169075e-05	-2.169691e-03
5.495408738577555e+04	9.500000e+00	5.015631e+00	9.126947e-05	-2.169269e-03
5.520774392808889e+04	9.500000e+00	5.015631e+00	9.085012e-05	-2.168850e-03
5.546257129580430e+04	9.500000e+00	5.015631e+00	9.043271e-05	-2.168433e-03
5.571857489320628e+04	9.500000e+00	5.015631e+00	9.001721e-05	-2.168017e-03
5.597576014952438e+04	9.500000e+00	5.015631e+00	8.960361e-05	-2.167603e-03
5.623413251904833e+04	9.500000e+00	5.015631e+00	8.919193e-05	-2.167192e-03
5.649369748124374e+04	9.500000e+00	5.015631e+00	8.878213e-05	-2.166782e-03
5.675446054086827e+04	9.500000e+00	5.015631e+00	8.837421e-05	-2.166374e-03
5.701642722808837e+04	9.500000e+00	5.015631e+00	8.796817e-05	-2.165968e-03
5.727960309859661e+04	9.500000e+00	5.015631e+00	8.756400e-05	-2.165564e-03
5.754399373372945e+04	9.500000e+00	5.015631e+00	8.716167e-05	-2.165162e-03
5.780960474058563e+04	9.500000e+00	5.015631e+00	8.676120e-05	-2.164761e-03
5.807644175214509e+04	9.500000e+00	5.015631e+00	8.636257e-05	-2.164362e-03
5.834451042738843e+04	9.500000e+00	5.015631e+00	8.596577e-05	-2.163966e-03
5.861381645141690e+04	9.500000e+00	5.015631e+00	8.557080e-05	-2.163571e-03
5.888436553557299e+04	9.500000e+00	5.015631e+00	8.517763e-05	-2.163178e-03
5.915616341756155e+04	9.500000e+00	5.015631e+00	8.478628e-05	-2.162786e-03
5.942921586157149e+04	9.500000e+00	5.015631e+00	8.439672e-05	-2.162397e-03
5.970352865839799e+04	9.500000e+00	5.015631e+00	8.400896e-05	-2.162009e-03
5.997910762556531e+04	9.500000e+00	5.015631e+00	8.362297e-05	-2.161623e-03
6.025595860745021e+04	9.500000e+00	5.015631e+00	8.323875e-05	-2.161239e-03
6.053408747540587e+04	9.500000e+00	5.015631e+00	8.285631e-05	-2.160856e-03
6.081350012788637e+04	9.500000e+00	5.015631e+00	8.247562e-05	-2.160476e-03
6.109420249057185e+04	9.500000e+00	5.015631e+00	8.209668e-05	-2.160097e-03
6.137620051649414e+04	9.500000e+00	5.015631e+00	8.171948e-05	-2.159719e-03
6.165950018616301e+04	9.500000e+00	5.015631e+00	8.134401e-05	-2.159344e-03
6.194410750769301e+04	9.500000e+00	5.015631e+00	8.097027e-05	-2.158970e-03
6.223002851693088e+04	9.500000e+00	5.015631e+00	8.059825e-05	-2.158598e-03
6.251726927758359e+04	9.500000e+00	5.015631e+00	8.022793e-05	-2.158228e-03
6.280583588134687e+04	9.500000e+00	5.015631e+00	7.985932e-05	-2.157859e-03
6.309573444803448e+04	9.500000e+00	5.015631e+00	7.949240e-05	-2.157492e-03
6.338697112570793e+04	9.500000e+00	5.015631e+00	7.912717e-05	-2.157127e-03
6.367955209080689e+04	9.500000e+00	5.015631e+00	7.876361e-05	-2.156764e-03
6.397348354828019e+04	9.500000e+00	5.015631e+00	7.840172e-05	-2.156402e-03
6.426877173171742e+04	9.500000e+00	5.015631e+00	7.804150e-05	-2.156042e-03
6.456542290348109e+04	9.500000e+00	5.015631e+00	7.768293e-05	-2.155683e-03
6.486344335483944e+04	9.500000e+00	5.015631e+00	7.732601e-05	-2.155326e-03
6.516283940609996e+04	9.500000e+00	5.015631e+00	7.697073e-05	-2.154971e-03
6.546361740674325e+04	9.500000e+00	5.015631e+00	7.661709e-05	-2.154617e-03
6.576578373555788e+04	9.500000e+00	5.015632e+00	7.626506e-05	-2.154265e-03
6.606934480077552e+04	9.500000e+00	5.015632e+00	7.591466e-05	-2.153915e-03
6.637430704020687e+04	9.500000e+00	5.015632e+00	7.556585e-05	-2.153566e-03
6.668067692137828e+04	9.500000e+00	5.015632e+00	7.521867e-05	-2.153219e-03
6.698846094166879e+04	9.500000e+00	5.015632e+00	7.487307e-05	-2.152873e-03
6.729766562844800e+04	9.500000e+00	5.015632e+00	7.452906e-05	-2.152529e-03
6.760829753921447e+04	9.500000e+00	5.015632e+00	7.418662e-05	-2.152187e-03
6.792036326173485e+04	9.500000e+00	5.015632e+00	7.384577e-05	-2.151846e-03
6.823386941418343e+04	9.500000e+00	5.015632e+00	7.350648e-05	-2.151506e-03
6.854882264528271e+04	9.500000e+00	5.015632e+00	7.316875e-05	-2.151169e-03
6.886522963444424e+04	9.500000e+00	5.015632e+00	7.283257e-05	-2.150833e-03
6.918309709191034e+04	9.500000e+00	5.015632e+00	7.249793e-05	-2.150498e-03
6.950243175889648e+04	9.500000e+00	5.015632e+00	7.216484e-05	-2.150165e-03
6.982324040773400e+04	9.500000e+00	5.015632e+00	7.183327e-05	-2.149833e-03
7.014552984201408e+04	9.500000e+00	5.015632e+00	7.150323e-05	-2.149503e-03
7.046930689673172e+04	9.500000e+00	5.015632e+00	7.117470e-05	-2.149175e-03
7.079457843843091e+04	9.500000e+00	5.015632e+00	7.084768e-05	-2.148848e-03
7.112135136535010e+04	9.500000e+00	5.015632e+00	7.052217e-05	-2.148522e-03
7.144963260756862e+04	9.500000e+00	5.015632e+00	7.019815e-05	-2.148198e-03
7.177942912715355e+04	9.500000e+00	5.015632e+00	6.987562e-05	-2.147876e-03
7.211074791830742e+04	9.500000e+00	5.015632e+00	6.955457e-05	-2.147555e-03
7.244359600751655e+04	9.500000e+00	5.015632e+00	6.923499e-05	-2.147235e-03
7.277798045370002e+04	9.500000e+00	5.015632e+00	6.891689e-05	-2.146917e-03
7.311390834835946e+04	9.500000e+00	5.015632e+00	6.860025e-05	-2.146601e-03
7.345138681572929e+04	9.500000e+00	5.015632e+00	6.828505e-05	-2.146285e-03
7.379042301292797e+04	9.500000e+00	5.015632e+00	6.797131e-05	-2.145972e-03
7.413102413010971e+04	9.500000e+00	5.015632e+00	6.765901e-05	-2.145659e-03
7.447319739061696e+04	9.500000e+00	5.015632e+00	6.734815e-05	-2.145348e-03
7.481695005113358e+04	9.500000e+00	5.015632e+00	6.703872e-05	-2.145039e-03
7.516228940183877e+04	9.500000e+00	5.015632e+00	6.673070e-05	-2.144731e-03
7.550922276656172e+04	9.500000e+00	5.015632e+00	6.642410e-05	-2.144424e-03
7.585775750293679e+04	9.500000e+00	5.015632e+00	6.611891e-05	-2.144119e-03
7.620790100255971e+04	9.500000e+00	5.015632e+00	6.581512e-05	-2.143815e-03
7.655966069114424e+04	9.500000e+00	5.015632e+00	6.551273e-05	-2.143513e-03
7.691304402867964e+04	9.500000e+00	5.015632e+00	6.521172e-05	-2.143212e-03
7.726805850958900e+04	9.500000e+00	5.015632e+00	6.491210e-05	-2.142912e-03
7.762471166288803e+04	9.500000e+00	5.015632e+00	6.461386e-05	-2.142614e-03
7.798301105234482e+04	9.500000e+00	5.015632e+00	6.431698e-05	-2.142317e-03
7.834296427664022e+04	9.500000e+00	5.015632e+00	6.402148e-05	-2.142022e-03
7.870457896952900e+04	9.500000e+00	5.015632e+00	6.372733e-05	-2.141728e-03
7.906786280000175e+04	9.500000e+00	5.015632e+00	6.343453e-05	-2.141435e-03
7.943282347244748e+04	9.500000e+00	5.015632e+00	6.314307e-05	-2.141143e-03
7.979946872681708e+04	9.500000e+00	5.015632e+00	6.285295e-05	-2.140853e-03
8.016780633878743e+04	9.500000e+00	5.015632e+00	6.256417e-05	-2.140564e-03
8.053784411992627e+04	9.500000e+00	5.015632e+00	6.227671e-05	-2.140277e-03
8.090958991785793e+04	9.500000e+00	5.015632e+00	6.199058e-05	-2.139991e-03
8.128305161642973e+04	9.500000e+00	5.015632e+00	6.170576e-05	-2.139706e-03
8.165823713587914e+04	9.500000e+00	5.015632e+00	6.142224e-05	-2.139423e-03
8.203515443300182e+04	9.500000e+00	5.015633e+00	6.114004e-05	-2.139140e-03
8.241381150132032e+04	9.500000e+00	5.015633e+00	6.085913e-05	-2.138860e-03
8.279421637125361e+04	9.500000e+00	5.015633e+00	6.057950e-05	-2.138580e-03
8.317637711028739e+04	9.500000e+00	5.015633e+00	6.030116e-05	-2.138301e-03
8.356030182314519e+04	9.500000e+00	5.015633e+00	6.002411e-05	-2.138024e-03
8.394599865196022e+04	9.500000e+00	5.015633e+00	5.974832e-05	-2.137749e-03
8.433347577644813e+04	9.500000e+00	5.015633e+00	5.947380e-05	-2.137474e-03
8.472274141408034e+04	9.500000e+00	5.015633e+00	5.920055e-05	-2.137201e-03
8.511380382025844e+04	9.500000e+00	5.015633e+00	5.892854e-05	-2.136929e-03
8.550667128848922e+04	9.500000e+00	5.015633e+00	5.865779e-05	-2.136658e-03
8.590135215056056e+04	9.500000e+00	5.015633e+00	5.838828e-05	-2.136389e-03
8.629785477671813e+04	9.500000e+00	5.015633e+00	5.812001e-05	-2.136120e-03
8.669618757584287e+04	9.500000e+00	5.015633e+00	5.785298e-05	-2.135853e-03
8.709635899562936e+04	9.500000e+00	5.015633e+00	5.758717e-05	-2.135588e-03
8.749837752276502e+04	9.500000e+00	5.015633e+00	5.732258e-05	-2.135323e-03
8.790225168310993e+04	9.500000e+00	5.015633e+00	5.705921e-05	-2.135060e-03
8.830799004187789e+04	9.500000e+00	5.015633e+00	5.679704e-05	-2.134797e-03
8.871560120381780e+04	9.500000e+00	5.015633e+00	5.653608e-05	-2.134537e-03
8.912509381339638e+04	9.500000e+00	5.015633e+00	5.627632e-05	-2.134277e-03
8.953647655498130e+04	9.500000e+00	5.015633e+00	5.601776e-05	-2.134018e-03
8.994975815302556e+04	9.500000e+00	5.015633e+00	5.576038e-05	-2.133761e-03
9.036494737225228e+04	9.500000e+00	5.015633e+00	5.550418e-05	-2.133505e-03
9.078205301784082e+04	9.500000e+00	5.015633e+00	5.524917e-05	-2.133250e-03
9.120108393561334e+04	9.500000e+00	5.015633e+00	5.499532e-05	-2.132996e-03
9.162204901222244e+04	9.500000e+00	5.015633e+00	5.474264e-05	-2.132743e-03
9.204495717533970e+04	9.500000e+00	5.015633e+00	5.449112e-05	-2.132492e-03
9.246981739384495e+04	9.500000e+00	5.015633e+00	5.424076e-05	-2.132241e-03
9.289663867801643e+04	9.500000e+00	5.015633e+00	5.399154e-05	-2.131992e-03
9.332543007972202e+04	9.500000e+00	5.015633e+00	5.374348e-05	-2.131744e-03
9.375620069261103e+04	9.500000e+00	5.015633e+00	5.349655e-05	-2.131497e-03
9.418895965230727e+04	9.500000e+00	5.015633e+00	5.325075e-05	-2.131251e-03
9.462371613660255e+04	9.500000e+00	5.015633e+00	5.300609e-05	-2.131007e-03
9.506047936565151e+04	9.500000e+00	5.015633e+00	5.276255e-05	-2.130763e-03
9.549925860216707e+04	9.500000e+00	5.015633e+00	5.252012e-05	-2.130521e-03
9.594006315161691e+04	9.500000e+00	5.015633e+00	5.227882e-05	-2.130279e-03
9.638290236242075e+04	9.500000e+00	5.015633e+00	5.203862e-05	-2.130039e-03
9.682778562614873e+04	9.500000e+00	5.015633e+00	5.179952e-05	-2.129800e-03
9.727472237772045e+04	9.500000e+00	5.015633e+00	5.156152e-05	-2.129562e-03
9.772372209560512e+04	9.500000e+00	5.015633e+00	5.132462e-05	-2.129325e-03
9.817479430202261e+04	9.500000e+00	5.015633e+00	5.108881e-05	-2.129089e-03
9.862794856314533e+04	9.500000e+00	5.015633e+00	5.085408e-05	-2.128855e-03
9.908319448930117e+04	9.500000e+00	5.015633e+00	5.062042e-05	-2.128621e-03
9.954054173517722e+04	9.500000e+00	5.015633e+00	5.038784e-05	-2.128388e-03
1.000000000000246e+05	9.500000e+00	5.015633e+00	5.015633e-05	-2.128157e-03
1.004615790278643e+05	9.500000e+00	5.015633e+00	4.992588e-05	-2.127927e-03
1.009252886076933e+05	9.500000e+00	5.015633e+00	4.969650e-05	-2.127697e-03
1.013911385736929e+05	9.500000e+00	5.015633e+00	4.946816e-05	-2.127469e-03
1.018591388054368e+05	9.500000e+00	5.015633e+00	4.924088e-05	-2.127242e-03
1.023292992281007e+05	9.500000e+00	5.015633e+00	4.901463e-05	-2.127015e-03
1.028016298126727e+05	9.500000e+00	5.015633e+00	4.878943e-05	-2.126790e-03
1.032761405761652e+05	9.500000e+00	5.015633e+00	4.856527e-05	-2.126566e-03
1.037528415818269e+05	9.500000e+00	5.015633e+00	4.834213e-05	-2.126343e-03
1.042317429393561e+05	9.500000e+00	5.015633e+00	4.812001e-05	-2.126121e-03
1.047128548051158e+05	9.500000e+00	5.015633e+00	4.789892e-05	-2.125900e-03
1.051961873823483e+05	9.500000e+00	5.015633e+00	4.767885e-05	-2.125680e-03
1.056817509213920e+05	9.500000e+00	5.015633e+00	4.745979e-05	-2.125460e-03
1.061695557198987e+05	9.500000e+00	5.015633e+00	4.724173e-05	-2.125242e-03
1.066596121230522e+05	9.500000e+00	5.015633e+00	4.702467e-05	-2.125025e-03
1.071519305237871e+05	9.500000e+00	5.015633e+00	4.680861e-05	-2.124809e-03
1.076465213630101e+05	9.500000e+00	5.015633e+00	4.659355e-05	-2.124594e-03
1.081433951298206e+05	9.500000e+00	5.015633e+00	4.637947e-05	-2.124380e-03
1.086425623617334e+05	9.500000e+00	5.015633e+00	4.616638e-05	-2.124167e-03
1.091440336449027e+05	9.500000e+00	5.015634e+00	4.595426e-05	-2.123955e-03
1.096478196143457e+05	9.500000e+00	5.015634e+00	4.574312e-05	-2.123744e-03
1.101539309541688e+05	9.500000e+00	5.015634e+00	4.553295e-05	-2.123534e-03
1.106623783977941e+05	9.500000e+00	5.015634e+00	4.532374e-05	-2.123324e-03
1.111731727281867e+05	9.500000e+00	5.015634e+00	4.511550e-05	-2.123116e-03
1.116863247780838e+05	9.500000e+00	5.015634e+00	4.490821e-05	-2.122909e-03
1.122018454302242e+05	9.500000e+00	5.015634e+00	4.470188e-05	-2.122703e-03
1.127197456175790e+05	9.500000e+00	5.015634e+00	4.449649e-05	-2.122497e-03
1.132400363235838e+05	9.500000e+00	5.015634e+00	4.429205e-05	-2.122293e-03
1.137627285823713e+05	9.500000e+00	5.015634e+00	4.408855e-05	-2.122089e-03
1.142878334790055e+05	9.500000e+00	5.015634e+00	4.388598e-05	-2.121887e-03
1.148153621497168e+05	9.500000e+00	5.015634e+00	4.368434e-05	-2.121685e-03
1.153453257821379e+05	9.500000e+00	5.015634e+00	4.348363e-05	-2.121484e-03
1.158777356155414e+05	9.500000e+00	5.015634e+00	4.328384e-05	-2.121285e-03
1.164126029410781e+05	9.500000e+00	5.015634e+00	4.308497e-05	-2.121086e-03
1.169499391020162e+05	9.500000e+00	5.015634e+00	4.288701e-05	-2.120888e-03
1.174897554939822e+05	9.500000e+00	5.015634e+00	4.268996e-05	-2.120691e-03
1.180320635652023e+05	9.500000e+00	5.015634e+00	4.249382e-05	-2.120495e-03
1.185768748167455e+05	9.500000e+00	5.015634e+00	4.229858e-05	-2.120299e-03
1.191242008027671e+05	9.500000e+00	5.015634e+00	4.210424e-05	-2.120105e-03
1.196740531307541e+05	9.500000e+00	5.015634e+00	4.191079e-05	-2.119912e-03
1.202264434617712e+05	9.500000e+00	5.015634e+00	4.171822e-05	-2.119719e-03
1.207813835107081e+05	9.500000e+00	5.015634e+00	4.152655e-05	-2.119527e-03
1.213388850465279e+05	9.500000e+00	5.015634e+00	4.133575e-05	-2.119337e-03
1.218989598925170e+05	9.500000e+00	5.015634e+00	4.114583e-05	-2.119147e-03
1.224616199265354e+05	9.500000e+00	5.015634e+00	4.095678e-05	-2.118957e-03
1.230268770812688e+05	9.500000e+00	5.015634e+00	4.076860e-05	-2.118769e-03
1.235947433444818e+05	9.500000e+00	5.015634e+00	4.058129e-05	-2.118582e-03
1.241652307592721e+05	9.500000e+00	5.015634e+00	4.039483e-05	-2.118396e-03
1.247383514243254e+05	9.500000e+00	5.015634e+00	4.020923e-05	-2.118210e-03
1.253141174941728e+05	9.500000e+00	5.015634e+00	4.002449e-05	-2.118025e-03
1.258925411794481e+05	9.500000e+00	5.015634e+00	3.984059e-05	-2.117841e-03
1.264736347471467e+05	9.500000e+00	5.015634e+00	3.965755e-05	-2.117658e-03
1.270574105208859e+05	9.500000e+00	5.015634e+00	3.947533e-05	-2.117476e-03
1.276438808811662e+05	9.500000e+00	5.015634e+00	3.929396e-05	-2.117295e-03
1.282330582656342e+05	9.500000e+00	5.015634e+00	3.911342e-05	-2.117114e-03
1.288249551693456e+05	9.500000e+00	5.015634e+00	3.893371e-05	-2.116934e-03
1.294195841450309e+05	9.500000e+00	5.015634e+00	3.875483e-05	-2.116756e-03
1.300169578033615e+05	9.500000e+00	5.015634e+00	3.857677e-05	-2.116577e-03
1.306170888132168e+05	9.500000e+00	5.015634e+00	3.839952e-05	-2.116400e-03
1.312199899019531e+05	9.500000e+00	5.015634e+00	3.822309e-05	-2.116224e-03
1.318256738556737e+05	9.500000e+00	5.015634e+00	3.804747e-05	-2.116048e-03
1.324341535194996e+05	9.500000e+00	5.015634e+00	3.787266e-05	-2.115873e-03
1.330454417978424e+05	9.500000e+00	5.015634e+00	3.769865e-05	-2.115699e-03
1.336595516546777e+05	9.500000e+00	5.015634e+00	3.752544e-05	-2.115526e-03
1.342764961138200e+05	9.500000e+00	5.015634e+00	3.735303e-05	-2.115354e-03
1.348962882591992e+05	9.500000e+00	5.015634e+00	3.718141e-05	-2.115182e-03
1.355189412351376e+05	9.500000e+00	5.015634e+00	3.701057e-05	-2.115011e-03
1.361444682466291e+05	9.500000e+00	5.015634e+00	3.684053e-05	-2.114841e-03
1.367728825596192e+05	9.500000e+00	5.015634e+00	3.667126e-05	-2.114672e-03
1.374041975012860e+05	9.500000e+00	5.015634e+00	3.650277e-05	-2.114504e-03
1.380384264603231e+05	9.500000e+00	5.015634e+00	3.633506e-05	-2.114336e-03
1.386755828872236e+05	9.500000e+00	5.015634e+00	3.616811e-05	-2.114169e-03
1.393156802945653e+05	9.500000e+00	5.015634e+00	3.600193e-05	-2.114003e-03
1.399587322572969e+05	9.500000e+00	5.015634e+00	3.583652e-05	-2.113837e-03
1.406047524130267e+05	9.500000e+00	5.015634e+00	3.567187e-05	-2.113673e-03
1.412537544623109e+05	9.500000e+00	5.015634e+00	3.550797e-05	-2.113509e-03
1.419057521689448e+05	9.500000e+00	5.015634e+00	3.534483e-05	-2.113346e-03
1.425607593602546e+05	9.500000e+00	5.015634e+00	3.518243e-05	-2.113183e-03
1.432187899273903e+05	9.500000e+00	5.015634e+00	3.502078e-05	-2.113022e-03
1.438798578256207e+05	9.500000e+00	5.015634e+00	3.485988e-05	-2.112861e-03
1.445439770746291e+05	9.500000e+00	5.015634e+00	3.469971e-05	-2.112701e-03
1.452111617588107e+05	9.500000e+00	5.015634e+00	3.454028e-05	-2.112541e-03
1.458814260275715e+05	9.500000e+00	5.015634e+00	3.438158e-05	-2.112383e-03
1.465547840956280e+05	9.500000e+00	5.015634e+00	3.422361e-05	-2.112224e-03
1.472312502433089e+05	9.500000e+00	5.015634e+00	3.406637e-05	-2.112067e-03
1.479108388168580e+05	9.500000e+00	5.015634e+00	3.390985e-05	-2.111911e-03
1.485935642287381e+05	9.500000e+00	5.015634e+00	3.375405e-05	-2.111755e-03
1.492794409579372e+05	9.500000e+00	5.015634e+00	3.359896e-05	-2.111600e-03
1.499684835502751e+05	9.500000e+00	5.015634e+00	3.344459e-05	-2.111445e-03
1.506607066187121e+05	9.500000e+00	5.015634e+00	3.329093e-05	-2.111292e-03
1.513561248436590e+05	9.500000e+00	5.015634e+00	3.313797e-05	-2.111139e-03
1.520547529732879e+05	9.500000e+00	5.015634e+00	3.298571e-05	-2.110987e-03
1.527566058238458e+05	9.500000e+00	5.015634e+00	3.283416e-05	-2.110835e-03
1.534616982799681e+05	9.500000e+00	5.015634e+00	3.268330e-05	-2.110684e-03
1.541700452949948e+05	9.500000e+00	5.015634e+00	3.253313e-05	-2.110534e-03
1.548816618912872e+05	9.500000e+00	5.015634e+00	3.238365e-05	-2.110385e-03
1.555965631605467e+05	9.500000e+00	5.015634e+00	3.223486e-05	-2.110236e-03
1.563147642641349e+05	9.500000e+00	5.015634e+00	3.208676e-05	-2.110088e-03
1.570362804333949e+05	9.500000e+00	5.015634e+00	3.193933e-05	-2.109940e-03
1.577611269699747e+05	9.500000e+00	5.015634e+00	3.179259e-05	-2.109793e-03
1.584893192461514e+05	9.500000e+00	5.015634e+00	3.164651e-05	-2.109647e-03
1.592208727051572e+05	9.500000e+00	5.015634e+00	3.150111e-05	-2.109502e-03
1.599558028615073e+05	9.500000e+00	5.015634e+00	3.135638e-05	-2.109357e-03
1.606941253013283e+05	9.500000e+00	5.015635e+00	3.121231e-05	-2.109213e-03
