r_l	V(vo)	I(RL1)
7.870457896951689e-01	3.830380e-01	4.866781e-01
7.906786279998956e-01	3.851787e-01	4.871494e-01
7.943282347243524e-01	3.873334e-01	4.876238e-01
7.979946872680480e-01	3.895023e-01	4.881014e-01
8.016780633877508e-01	3.916855e-01	4.885820e-01
8.053784411991387e-01	3.938831e-01	4.890659e-01
8.090958991784547e-01	3.960953e-01	4.895529e-01
8.128305161641721e-01	3.983221e-01	4.900432e-01
8.165823713586657e-01	4.005637e-01	4.905367e-01
8.203515443298919e-01	4.028201e-01	4.910335e-01
8.241381150130762e-01	4.050916e-01	4.915336e-01
8.279421637124086e-01	4.073783e-01	4.920371e-01
8.317637711027458e-01	4.096802e-01	4.925439e-01
8.356030182313232e-01	4.119975e-01	4.930541e-01
8.394599865194730e-01	4.143304e-01	4.935677e-01
8.433347577643514e-01	4.166789e-01	4.940848e-01
8.472274141406729e-01	4.190432e-01	4.946053e-01
8.511380382024533e-01	4.214235e-01	4.951294e-01
8.550667128847605e-01	4.238198e-01	4.956570e-01
8.590135215054734e-01	4.262323e-01	4.961881e-01
8.629785477670483e-01	4.286612e-01	4.967229e-01
8.669618757582951e-01	4.311066e-01	4.972613e-01
8.709635899561595e-01	4.335686e-01	4.978033e-01
8.749837752275154e-01	4.360473e-01	4.983491e-01
8.790225168309641e-01	4.385431e-01	4.988985e-01
8.830799004186429e-01	4.410558e-01	4.994518e-01
8.871560120380415e-01	4.435858e-01	5.000088e-01
8.912509381338265e-01	4.461331e-01	5.005696e-01
8.953647655496753e-01	4.486980e-01	5.011343e-01
8.994975815301171e-01	4.512805e-01	5.017029e-01
9.036494737223838e-01	4.538809e-01	5.022754e-01
9.078205301782685e-01	4.564992e-01	5.028519e-01
9.120108393559929e-01	4.591357e-01	5.034323e-01
9.162204901220834e-01	4.617905e-01	5.040168e-01
9.204495717532554e-01	4.644638e-01	5.046054e-01
9.246981739383071e-01	4.671557e-01	5.051981e-01
9.289663867800213e-01	4.698664e-01	5.057948e-01
9.332543007970765e-01	4.725961e-01	5.063958e-01
9.375620069259661e-01	4.753449e-01	5.070010e-01
9.418895965229276e-01	4.781130e-01	5.076104e-01
9.462371613658798e-01	4.809006e-01	5.082242e-01
9.506047936563686e-01	4.837078e-01	5.088422e-01
9.549925860215236e-01	4.865350e-01	5.094646e-01
9.594006315160213e-01	4.893821e-01	5.100915e-01
9.638290236240591e-01	4.922494e-01	5.107228e-01
9.682778562613382e-01	4.951371e-01	5.113585e-01
9.727472237770546e-01	4.980454e-01	5.119988e-01
9.772372209559006e-01	5.009745e-01	5.126437e-01
9.817479430200750e-01	5.039245e-01	5.132931e-01
9.862794856313014e-01	5.068957e-01	5.139473e-01
9.908319448928591e-01	5.098882e-01	5.146061e-01
9.954054173516189e-01	5.129023e-01	5.152697e-01
1.000000000000092e+00	5.159380e-01	5.159380e-01
1.004615790278488e+00	5.189958e-01	5.166113e-01
1.009252886076778e+00	5.220758e-01	5.172893e-01
1.013911385736773e+00	5.251781e-01	5.179724e-01
1.018591388054211e+00	5.283029e-01	5.186603e-01
1.023292992280849e+00	5.314506e-01	5.193533e-01
1.028016298126569e+00	5.346213e-01	5.200514e-01
1.032761405761493e+00	5.378152e-01	5.207545e-01
1.037528415818109e+00	5.410326e-01	5.214629e-01
1.042317429393401e+00	5.442736e-01	5.221764e-01
1.047128548050997e+00	5.475385e-01	5.228952e-01
1.051961873823321e+00	5.508276e-01	5.236193e-01
1.056817509213757e+00	5.541410e-01	5.243488e-01
1.061695557198824e+00	5.574790e-01	5.250837e-01
1.066596121230357e+00	5.608419e-01	5.258241e-01
1.071519305237707e+00	5.642298e-01	5.265699e-01
1.076465213629935e+00	5.676431e-01	5.273214e-01
1.081433951298039e+00	5.710820e-01	5.280785e-01
1.086425623617167e+00	5.745467e-01	5.288413e-01
1.091440336448859e+00	5.780374e-01	5.296097e-01
1.096478196143288e+00	5.815546e-01	5.303841e-01
1.101539309541518e+00	5.850983e-01	5.311642e-01
1.106623783977770e+00	5.886689e-01	5.319504e-01
1.111731727281696e+00	5.922666e-01	5.327424e-01
1.116863247780666e+00	5.958918e-01	5.335405e-01
1.122018454302069e+00	5.995446e-01	5.343447e-01
1.127197456175616e+00	6.032254e-01	5.351550e-01
1.132400363235663e+00	6.069344e-01	5.359716e-01
1.137627285823538e+00	6.106720e-01	5.367944e-01
1.142878334789879e+00	6.144384e-01	5.376236e-01
1.148153621496991e+00	6.182339e-01	5.384592e-01
1.153453257821201e+00	6.220588e-01	5.393013e-01
1.158777356155235e+00	6.259134e-01	5.401499e-01
1.164126029410601e+00	6.297981e-01	5.410051e-01
1.169499391019981e+00	6.337131e-01	5.418670e-01
1.174897554939641e+00	6.376588e-01	5.427356e-01
1.180320635651841e+00	6.416354e-01	5.436111e-01
1.185768748167273e+00	6.456433e-01	5.444934e-01
1.191242008027488e+00	6.496828e-01	5.453827e-01
1.196740531307357e+00	6.537544e-01	5.462791e-01
1.202264434617527e+00	6.578581e-01	5.471826e-01
1.207813835106895e+00	6.619945e-01	5.480931e-01
1.213388850465092e+00	6.661639e-01	5.490111e-01
1.218989598924982e+00	6.703666e-01	5.499363e-01
1.224616199265165e+00	6.746030e-01	5.508689e-01
1.230268770812499e+00	6.788734e-01	5.518091e-01
1.235947433444628e+00	6.831783e-01	5.527568e-01
1.241652307592529e+00	6.875179e-01	5.537121e-01
1.247383514243062e+00	6.918927e-01	5.546752e-01
1.253141174941536e+00	6.963031e-01	5.556462e-01
1.258925411794287e+00	7.007493e-01	5.566250e-01
1.264736347471272e+00	7.052320e-01	5.576118e-01
1.270574105208663e+00	7.097512e-01	5.586067e-01
1.276438808811466e+00	7.143077e-01	5.596098e-01
1.282330582656144e+00	7.189016e-01	5.606211e-01
1.288249551693257e+00	7.235336e-01	5.616409e-01
1.294195841450110e+00	7.282039e-01	5.626690e-01
1.300169578033415e+00	7.329130e-01	5.637057e-01
1.306170888131967e+00	7.376613e-01	5.647510e-01
1.312199899019329e+00	7.424493e-01	5.658051e-01
1.318256738556534e+00	7.472775e-01	5.668679e-01
1.324341535194792e+00	7.521462e-01	5.679398e-01
1.330454417978219e+00	7.570560e-01	5.690206e-01
1.336595516546571e+00	7.620073e-01	5.701106e-01
1.342764961137993e+00	7.670006e-01	5.712098e-01
1.348962882591784e+00	7.720363e-01	5.723184e-01
1.355189412351167e+00	7.771150e-01	5.734364e-01
1.361444682466081e+00	7.822372e-01	5.745640e-01
1.367728825595981e+00	7.874033e-01	5.757014e-01
1.374041975012648e+00	7.926139e-01	5.768484e-01
1.380384264603018e+00	7.978695e-01	5.780054e-01
1.386755828872023e+00	8.031707e-01	5.791724e-01
1.393156802945438e+00	8.085179e-01	5.803495e-01
1.399587322572754e+00	8.139116e-01	5.815369e-01
1.406047524130050e+00	8.193526e-01	5.827346e-01
1.412537544622891e+00	8.248413e-01	5.839429e-01
1.419057521689230e+00	8.303783e-01	5.851618e-01
1.425607593602327e+00	8.359641e-01	5.863914e-01
1.432187899273683e+00	8.415995e-01	5.876320e-01
1.438798578255985e+00	8.472849e-01	5.888836e-01
1.445439770746068e+00	8.530209e-01	5.901463e-01
1.452111617587884e+00	8.588083e-01	5.914203e-01
1.458814260275491e+00	8.646476e-01	5.927057e-01
1.465547840956055e+00	8.705394e-01	5.940027e-01
1.472312502432862e+00	8.764845e-01	5.953114e-01
1.479108388168352e+00	8.824834e-01	5.966320e-01
1.485935642287152e+00	8.885369e-01	5.979646e-01
1.492794409579142e+00	8.946456e-01	5.993093e-01
1.499684835502520e+00	9.008102e-01	6.006663e-01
1.506607066186889e+00	9.070314e-01	6.020358e-01
1.513561248436357e+00	9.133100e-01	6.034179e-01
1.520547529732645e+00	9.196466e-01	6.048128e-01
1.527566058238222e+00	9.260421e-01	6.062207e-01
1.534616982799445e+00	9.324971e-01	6.076416e-01
1.541700452949711e+00	9.390125e-01	6.090758e-01
1.548816618912634e+00	9.455889e-01	6.105235e-01
1.555965631605227e+00	9.522272e-01	6.119848e-01
1.563147642641108e+00	9.589283e-01	6.134599e-01
1.570362804333707e+00	9.656929e-01	6.149489e-01
1.577611269699504e+00	9.725219e-01	6.164522e-01
1.584893192461270e+00	9.794161e-01	6.179698e-01
1.592208727051327e+00	9.863763e-01	6.195019e-01
1.599558028614827e+00	9.934035e-01	6.210487e-01
1.606941253013036e+00	1.000499e+00	6.226105e-01
1.614358556826646e+00	1.007662e+00	6.241875e-01
1.621810097359090e+00	1.014896e+00	6.257797e-01
1.629296032639884e+00	1.022200e+00	6.273875e-01
1.636816521427971e+00	1.029576e+00	6.290111e-01
1.644371723215095e+00	1.037024e+00	6.306506e-01
1.651961798229179e+00	1.044546e+00	6.323063e-01
1.659586907437725e+00	1.052142e+00	6.339785e-01
1.667247212551228e+00	1.059814e+00	6.356673e-01
1.674942876026604e+00	1.067563e+00	6.373729e-01
1.682674061070635e+00	1.075390e+00	6.390957e-01
1.690440931643432e+00	1.083295e+00	6.408358e-01
1.698243652461913e+00	1.091280e+00	6.425934e-01
1.706082389003293e+00	1.099347e+00	6.443689e-01
1.713957307508596e+00	1.107495e+00	6.461626e-01
1.721868574986179e+00	1.115727e+00	6.479746e-01
1.729816359215274e+00	1.124044e+00	6.498051e-01
1.737800828749549e+00	1.132446e+00	6.516546e-01
1.745822152920678e+00	1.140935e+00	6.535233e-01
1.753880501841936e+00	1.149513e+00	6.554113e-01
1.761976046411805e+00	1.158181e+00	6.573191e-01
1.770108958317598e+00	1.166939e+00	6.592469e-01
1.778279410039101e+00	1.175789e+00	6.611950e-01
1.786487574852230e+00	1.184734e+00	6.631638e-01
1.794733626832707e+00	1.193773e+00	6.651534e-01
1.803017740859750e+00	1.202909e+00	6.671643e-01
1.811340092619784e+00	1.212143e+00	6.691967e-01
1.819700858610166e+00	1.221476e+00	6.712510e-01
1.828100216142927e+00	1.230910e+00	6.733275e-01
1.836538343348531e+00	1.240447e+00	6.754265e-01
1.845015419179659e+00	1.250087e+00	6.775485e-01
1.853531623414998e+00	1.259834e+00	6.796936e-01
1.862087136663055e+00	1.269687e+00	6.818625e-01
1.870682140365989e+00	1.279650e+00	6.840553e-01
1.879316816803458e+00	1.289723e+00	6.862724e-01
1.887991349096484e+00	1.299909e+00	6.885142e-01
1.896705921211338e+00	1.310209e+00	6.907812e-01
1.905460717963440e+00	1.320625e+00	6.930737e-01
1.914255925021279e+00	1.331159e+00	6.953923e-01
1.923091728910353e+00	1.341812e+00	6.977370e-01
1.931968317017120e+00	1.352588e+00	7.001086e-01
1.940885877592975e+00	1.363487e+00	7.025075e-01
1.949844599758243e+00	1.374512e+00	7.049340e-01
1.958844673506188e+00	1.385664e+00	7.073886e-01
1.967886289707044e+00	1.396947e+00	7.098718e-01
1.976969640112061e+00	1.408362e+00	7.123840e-01
1.986094917357573e+00	1.419911e+00	7.149258e-01
1.995262314969082e+00	1.431596e+00	7.174976e-01
2.004472027365365e+00	1.443420e+00	7.201000e-01
2.013724249862593e+00	1.455386e+00	7.227334e-01
2.023019178678477e+00	1.467495e+00	7.253985e-01
2.032357010936429e+00	1.479750e+00	7.280957e-01
2.041737944669737e+00	1.492154e+00	7.308255e-01
2.051162178825775e+00	1.504709e+00	7.335887e-01
2.060629913270211e+00	1.517418e+00	7.363856e-01
2.070141348791254e+00	1.530284e+00	7.392171e-01
2.079696687103908e+00	1.543309e+00	7.420835e-01
2.089296130854253e+00	1.556496e+00	7.449857e-01
2.098939883623739e+00	1.569848e+00	7.479241e-01
2.108628149933506e+00	1.583368e+00	7.508996e-01
2.118361135248719e+00	1.597059e+00	7.539126e-01
2.128139045982930e+00	1.610925e+00	7.569640e-01
2.137962089502452e+00	1.624967e+00	7.600544e-01
2.147830474130754e+00	1.639191e+00	7.631845e-01
2.157744409152888e+00	1.653599e+00	7.663552e-01
2.167704104819918e+00	1.668194e+00	7.695670e-01
2.177709772353383e+00	1.682979e+00	7.728208e-01
2.187761623949778e+00	1.697960e+00	7.761175e-01
2.197859872785051e+00	1.713139e+00	7.794577e-01
2.208004733019127e+00	1.728520e+00	7.828425e-01
2.218196419800448e+00	1.744107e+00	7.862725e-01
2.228435149270534e+00	1.759904e+00	7.897487e-01
2.238721138568570e+00	1.775915e+00	7.932720e-01
2.249054605836013e+00	1.792144e+00	7.968433e-01
2.259435770221211e+00	1.808596e+00	8.004636e-01
2.269864851884056e+00	1.825275e+00	8.041337e-01
2.280342072000654e+00	1.842185e+00	8.078548e-01
2.290867652768010e+00	1.859332e+00	8.116279e-01
2.301441817408747e+00	1.876720e+00	8.154539e-01
2.312064790175834e+00	1.894354e+00	8.193341e-01
2.322736796357348e+00	1.912238e+00	8.232694e-01
2.333458062281244e+00	1.930379e+00	8.272611e-01
2.344228815320165e+00	1.948782e+00	8.313103e-01
2.355049283896254e+00	1.967451e+00	8.354183e-01
2.365919697486004e+00	1.986393e+00	8.395862e-01
2.376840286625124e+00	2.005614e+00	8.438153e-01
2.387811282913426e+00	2.025120e+00	8.481070e-01
2.398832919019740e+00	2.044915e+00	8.524626e-01
2.409905428686846e+00	2.065008e+00	8.568835e-01
2.421029046736430e+00	2.085404e+00	8.613711e-01
2.432204009074069e+00	2.106111e+00	8.659269e-01
2.443430552694227e+00	2.127134e+00	8.705524e-01
2.454708915685287e+00	2.148482e+00	8.752491e-01
2.466039337234597e+00	2.170161e+00	8.800187e-01
2.477422057633544e+00	2.192179e+00	8.848629e-01
2.488857318282651e+00	2.214544e+00	8.897833e-01
2.500345361696693e+00	2.237263e+00	8.947816e-01
2.511886431509843e+00	2.260345e+00	8.998598e-01
2.523480772480839e+00	2.283799e+00	9.050196e-01
2.535128630498173e+00	2.307634e+00	9.102630e-01
2.546830252585308e+00	2.331857e+00	9.155920e-01
2.558585886905914e+00	2.356480e+00	9.210086e-01
2.570395782769134e+00	2.381510e+00	9.265149e-01
2.582260190634868e+00	2.406959e+00	9.321132e-01
2.594179362119087e+00	2.432836e+00	9.378057e-01
2.606153549999170e+00	2.459152e+00	9.435946e-01
2.618183008219261e+00	2.485919e+00	9.494825e-01
2.630267991895659e+00	2.513147e+00	9.554718e-01
2.642408757322225e+00	2.540848e+00	9.615650e-01
2.654605561975819e+00	2.569034e+00	9.677649e-01
2.666858664521761e+00	2.597718e+00	9.740741e-01
2.679168324819315e+00	2.626913e+00	9.804956e-01
2.691534803927200e+00	2.656632e+00	9.870322e-01
2.703958364109130e+00	2.686888e+00	9.936871e-01
2.716439268839370e+00	2.717698e+00	1.000463e+00
2.728977782808330e+00	2.749074e+00	1.007364e+00
2.741574171928173e+00	2.781034e+00	1.014393e+00
2.754228703338458e+00	2.813591e+00	1.021553e+00
2.766941645411805e+00	2.846765e+00	1.028849e+00
2.779713267759584e+00	2.880570e+00	1.036283e+00
2.792543841237634e+00	2.915026e+00	1.043861e+00
2.805433637952012e+00	2.950151e+00	1.051585e+00
2.818382931264753e+00	2.985964e+00	1.059460e+00
2.831391995799680e+00	3.022484e+00	1.067491e+00
2.844461107448218e+00	3.059734e+00	1.075681e+00
2.857590543375251e+00	3.097733e+00	1.084037e+00
2.870780582024997e+00	3.136505e+00	1.092562e+00
2.884031503126913e+00	3.176073e+00	1.101261e+00
2.897343587701632e+00	3.216461e+00	1.110141e+00
2.910717118066916e+00	3.257694e+00	1.119207e+00
2.924152377843648e+00	3.299798e+00	1.128463e+00
2.937649651961844e+00	3.342801e+00	1.137917e+00
2.951209226666701e+00	3.386732e+00	1.147574e+00
2.964831389524660e+00	3.431619e+00	1.157442e+00
2.978516429429508e+00	3.477494e+00	1.167526e+00
2.992264636608509e+00	3.524390e+00	1.177834e+00
3.006076302628553e+00	3.572338e+00	1.188372e+00
3.019951720402340e+00	3.621376e+00	1.199150e+00
3.033891184194596e+00	3.671539e+00	1.210175e+00
3.047894989628310e+00	3.722866e+00	1.221455e+00
3.061963433691006e+00	3.775397e+00	1.232999e+00
3.076096814741039e+00	3.829174e+00	1.244816e+00
3.090295432513923e+00	3.884240e+00	1.256915e+00
3.104559588128689e+00	3.940642e+00	1.269308e+00
3.118889584094273e+00	3.998427e+00	1.282004e+00
3.133285724315923e+00	4.057647e+00	1.295013e+00
3.147748314101655e+00	4.118352e+00	1.308349e+00
3.162277660168720e+00	4.180600e+00	1.322022e+00
3.176874070650114e+00	4.244447e+00	1.336045e+00
3.191537855101106e+00	4.309955e+00	1.350432e+00
3.206269324505812e+00	4.377185e+00	1.365196e+00
3.221068791283783e+00	4.446202e+00	1.380350e+00
3.235936569296633e+00	4.517058e+00	1.395904e+00
3.250872973854695e+00	4.589754e+00	1.411853e+00
3.265878321723712e+00	4.664048e+00	1.428114e+00
3.280952931131546e+00	4.738666e+00	1.444296e+00
3.296097121774935e+00	4.808961e+00	1.458987e+00
3.311311214826270e+00	4.866104e+00	1.469540e+00
3.326595532940406e+00	4.906018e+00	1.474787e+00
3.341950400261505e+00	4.932569e+00	1.475955e+00
3.357376142429911e+00	4.950634e+00	1.474555e+00
3.372873086589055e+00	4.963423e+00	1.471571e+00
3.388441561392394e+00	4.972721e+00	1.467554e+00
3.404081897010379e+00	4.979509e+00	1.462805e+00
3.419794425137461e+00	4.984398e+00	1.457514e+00
3.435579478999121e+00	4.987848e+00	1.451821e+00
3.451437393358939e+00	4.990239e+00	1.445844e+00
3.467368504525695e+00	4.991881e+00	1.439674e+00
3.483373150360498e+00	4.993010e+00	1.433384e+00
3.499451670283955e+00	4.993795e+00	1.427022e+00
3.515604405283365e+00	4.994352e+00	1.420624e+00
3.531831697919956e+00	4.994757e+00	1.414212e+00
3.548133892336143e+00	4.995062e+00	1.407800e+00
3.564511334262833e+00	4.995301e+00	1.401399e+00
3.580964371026752e+00	4.995495e+00	1.395014e+00
3.597493351557817e+00	4.995659e+00	1.388650e+00
3.614098626396529e+00	4.995802e+00	1.382309e+00
3.630780547701412e+00	4.995931e+00	1.375994e+00
3.647539469256478e+00	4.996051e+00	1.369704e+00
3.664375746478735e+00	4.996163e+00	1.363442e+00
3.681289736425719e+00	4.996271e+00	1.357207e+00
3.698281797803069e+00	4.996375e+00	1.350999e+00
3.715352290972134e+00	4.996477e+00	1.344819e+00
3.732501577957617e+00	4.996576e+00	1.338667e+00
3.749730022455248e+00	4.996674e+00	1.332542e+00
3.767037989839503e+00	4.996769e+00	1.326445e+00
3.784425847171350e+00	4.996864e+00	1.320376e+00
3.801893963206031e+00	4.996958e+00	1.314334e+00
3.819442708400887e+00	4.997051e+00	1.308319e+00
3.837072454923212e+00	4.997143e+00	1.302332e+00
3.854783576658144e+00	4.997234e+00	1.296372e+00
3.872576449216600e+00	4.997324e+00	1.290439e+00
3.890451449943236e+00	4.997414e+00	1.284533e+00
3.908408957924453e+00	4.997502e+00	1.278654e+00
3.926449353996433e+00	4.997590e+00	1.272801e+00
3.944573020753221e+00	4.997677e+00	1.266976e+00
3.962780342554834e+00	4.997764e+00	1.261176e+00
3.981071705535414e+00	4.997849e+00	1.255403e+00
3.999447497611418e+00	4.997934e+00	1.249656e+00
4.017908108489846e+00	4.998018e+00	1.243935e+00
4.036453929676498e+00	4.998102e+00	1.238241e+00
4.055085354484289e+00	4.998185e+00	1.232572e+00
4.073802778041580e+00	4.998267e+00	1.226929e+00
4.092606597300564e+00	4.998348e+00	1.221312e+00
4.111497211045680e+00	4.998429e+00	1.215720e+00
4.130475019902073e+00	4.998509e+00	1.210154e+00
4.149540426344092e+00	4.998589e+00	1.204613e+00
4.168693834703818e+00	4.998668e+00	1.199097e+00
4.187935651179650e+00	4.998746e+00	1.193606e+00
4.207266283844911e+00	4.998824e+00	1.188141e+00
4.226686142656502e+00	4.998901e+00	1.182700e+00
4.246195639463604e+00	4.998977e+00	1.177284e+00
4.265795188016404e+00	4.999053e+00	1.171892e+00
4.285485203974875e+00	4.999128e+00	1.166526e+00
4.305266104917589e+00	4.999203e+00	1.161183e+00
4.325138310350572e+00	4.999277e+00	1.155865e+00
4.345102241716202e+00	4.999351e+00	1.150571e+00
4.365158322402149e+00	4.999424e+00	1.145302e+00
4.385306977750349e+00	4.999496e+00	1.140056e+00
4.405548635066028e+00	4.999568e+00	1.134834e+00
4.425883723626763e+00	4.999639e+00	1.129636e+00
4.446312674691587e+00	4.999710e+00	1.124462e+00
4.466835921510134e+00	4.999780e+00	1.119311e+00
4.487453899331826e+00	4.999849e+00	1.114184e+00
4.508167045415109e+00	4.999918e+00	1.109080e+00
4.528975799036717e+00	4.999987e+00	1.103999e+00
4.549880601500999e+00	5.000055e+00	1.098942e+00
4.570881896149265e+00	5.000123e+00	1.093908e+00
4.591980128369205e+00	5.000190e+00	1.088896e+00
4.613175745604314e+00	5.000256e+00	1.083908e+00
4.634469197363404e+00	5.000322e+00	1.078942e+00
4.655860935230115e+00	5.000388e+00	1.073999e+00
4.677351412872511e+00	5.000453e+00	1.069078e+00
4.698941086052686e+00	5.000517e+00	1.064180e+00
4.720630412636440e+00	5.000582e+00	1.059304e+00
4.742419852602983e+00	5.000645e+00	1.054450e+00
4.764309868054696e+00	5.000709e+00	1.049619e+00
4.786300923226926e+00	5.000771e+00	1.044809e+00
4.808393484497830e+00	5.000834e+00	1.040022e+00
4.830588020398275e+00	5.000895e+00	1.035256e+00
4.852885001621761e+00	5.000957e+00	1.030512e+00
4.875284901034417e+00	5.001018e+00	1.025790e+00
4.897788193685019e+00	5.001078e+00	1.021089e+00
4.920395356815068e+00	5.001138e+00	1.016410e+00
4.943106869868917e+00	5.001198e+00	1.011752e+00
4.965923214503926e+00	5.001257e+00	1.007115e+00
4.988844874600691e+00	5.001316e+00	1.002500e+00
