time	V(n053)
3.297333337612285e-03	5.060994e+00
3.297529134558552e-03	5.060331e+00
3.297729731283602e-03	5.059627e+00
3.297854551761181e-03	5.059174e+00
3.298019280842238e-03	5.058559e+00
3.298226885421571e-03	5.057762e+00
3.298422066144266e-03	5.056989e+00
3.298635233630512e-03	5.056119e+00
3.298878998603455e-03	5.055095e+00
3.299059063299872e-03	5.054321e+00
3.299167911908693e-03	5.053843e+00
3.299247559670551e-03	5.053490e+00
3.299309025953087e-03	5.053214e+00
3.299374390098059e-03	5.052919e+00
3.299437157217880e-03	5.052633e+00
3.299541681691318e-03	5.052151e+00
3.299720562892461e-03	5.051313e+00
3.300024186640910e-03	5.049859e+00
3.300298489743753e-03	5.048516e+00
3.300459799407351e-03	5.047710e+00
3.300620652111494e-03	5.046894e+00
3.300687653472509e-03	5.046551e+00
3.300775714036933e-03	5.046096e+00
3.300845979614872e-03	5.045731e+00
3.300923443952233e-03	5.045325e+00
3.301033819226931e-03	5.044743e+00
3.301158848382765e-03	5.044077e+00
3.301357242903438e-03	5.043007e+00
3.301632795201917e-03	5.041493e+00
3.302052531798397e-03	5.039133e+00
3.302552531798397e-03	5.036247e+00
3.303052531798398e-03	5.033279e+00
3.303552531798398e-03	5.030233e+00
3.304052531798399e-03	5.027111e+00
3.304552531798399e-03	5.023919e+00
3.305052531798400e-03	5.020659e+00
3.305552531798400e-03	5.017336e+00
3.306052531798401e-03	5.013958e+00
3.306334570100544e-03	5.012028e+00
3.306599589349160e-03	5.010194e+00
3.306870388690999e-03	5.008304e+00
3.307136126782850e-03	5.006431e+00
3.307636126782851e-03	5.002871e+00
3.308009443290599e-03	5.000298e+00
3.308342789615962e-03	4.998224e+00
3.308380534710026e-03	4.998044e+00
3.308456024898168e-03	4.997830e+00
3.308607005274453e-03	4.997849e+00
3.308866015949374e-03	4.999147e+00
3.309110580020327e-03	5.001925e+00
3.309379862246067e-03	5.006546e+00
3.309634482354357e-03	5.011667e+00
3.310024149613483e-03	5.019509e+00
3.310471197705930e-03	5.027679e+00
3.310909498252010e-03	5.034740e+00
3.311187201855748e-03	5.038720e+00
3.311374137268674e-03	5.041177e+00
3.311456591537087e-03	5.042200e+00
3.311563798060219e-03	5.043478e+00
3.311646950212438e-03	5.044438e+00
3.311735483443115e-03	5.045425e+00
3.311850826510782e-03	5.046666e+00
3.311977056358481e-03	5.047963e+00
3.312163172682833e-03	5.049765e+00
3.312409637905092e-03	5.051982e+00
3.312654758764355e-03	5.054024e+00
3.312805474768712e-03	5.055185e+00
3.312972029839947e-03	5.056386e+00
3.313079306018762e-03	5.057120e+00
3.313185622605963e-03	5.057805e+00
3.313398255780378e-03	5.059077e+00
3.313684333914893e-03	5.060630e+00
3.313988431910372e-03	5.062106e+00
3.314161443185457e-03	5.062857e+00
3.314326557561975e-03	5.063506e+00
3.314448233081524e-03	5.063948e+00
3.314570041768536e-03	5.064359e+00
3.314683167324015e-03	5.064714e+00
3.314817813001997e-03	5.065105e+00
3.314971556647908e-03	5.065507e+00
3.315200014171793e-03	5.066032e+00
3.315421588452452e-03	5.066463e+00
3.315665124005801e-03	5.066850e+00
3.315865282997807e-03	5.067114e+00
3.315888581305784e-03	5.067141e+00
3.315935177921739e-03	5.067187e+00
3.316028371153648e-03	5.067270e+00
3.316165643981420e-03	5.067366e+00
3.316440189636977e-03	5.067488e+00
3.316681793471721e-03	5.067526e+00
3.316909302542415e-03	5.067492e+00
3.317148963582567e-03	5.067390e+00
3.317366210021544e-03	5.067247e+00
3.317494292560244e-03	5.067139e+00
3.317564006827423e-03	5.067070e+00
3.317654749911289e-03	5.066973e+00
3.317714523934201e-03	5.066904e+00
3.317782176198797e-03	5.066820e+00
3.317917480727989e-03	5.066638e+00
3.318079273150906e-03	5.066393e+00
3.318371781542415e-03	5.065894e+00
3.318607112151817e-03	5.065446e+00
3.318753240695721e-03	5.065141e+00
3.318891521864209e-03	5.064835e+00
3.318956480632199e-03	5.064685e+00
3.319039277687577e-03	5.064488e+00
3.319117036048591e-03	5.064298e+00
3.319200019156712e-03	5.064088e+00
3.319330628162559e-03	5.063747e+00
3.319485552454191e-03	5.063323e+00
3.319738750051468e-03	5.062588e+00
3.320114704362470e-03	5.061408e+00
3.320614704362471e-03	5.059699e+00
3.321114704362471e-03	5.057839e+00
3.321614704362472e-03	5.055828e+00
3.322114704362472e-03	5.053677e+00
